### x(10) y(10) ##  x20(t) y20(t)  ##  x30(t) y30(t)  ##  x40(t) y40(t) 
1.125170E-05  1.035777E-05  5.419859E-06  1.367091E-05  1.164897E-05  6.635261E-06  4.132328E-06  2.175832E-06    1 
1.114106E-05  1.010486E-05  5.415978E-06  1.335431E-05  1.155502E-05  6.164022E-06  3.960998E-06  2.477592E-06    2 
1.111718E-05  1.040261E-05  5.136357E-06  1.353812E-05  1.131426E-05  6.095603E-06  4.387903E-06  2.197192E-06    3 
1.128834E-05  1.019006E-05  5.077354E-06  1.356356E-05  1.114722E-05  5.975940E-06  4.255710E-06  2.494306E-06    4 
1.145197E-05  9.968010E-06  4.757600E-06  1.343696E-05  1.189353E-05  6.409218E-06  4.396913E-06  2.118828E-06    5 
1.121641E-05  9.997864E-06  5.468883E-06  1.313869E-05  1.170475E-05  6.265635E-06  3.903460E-06  2.814820E-06    6 
1.150672E-05  9.834966E-06  5.125988E-06  1.285787E-05  1.179720E-05  6.499343E-06  4.084741E-06  2.788783E-06    7 
1.168013E-05  9.983583E-06  5.450246E-06  1.312126E-05  1.167608E-05  6.671066E-06  4.082617E-06  2.773009E-06    8 
1.169517E-05  9.934958E-06  5.413583E-06  1.306581E-05  1.166755E-05  6.647475E-06  3.943645E-06  2.609793E-06    9 
1.112341E-05  9.830468E-06  5.412061E-06  1.295194E-05  1.157649E-05  6.010540E-06  4.081052E-06  2.617588E-06    10 
1.165162E-05  1.012581E-05  5.058603E-06  1.315834E-05  1.204104E-05  6.123770E-06  3.693345E-06  2.465048E-06    11 
1.170393E-05  9.770640E-06  5.243680E-06  1.336955E-05  1.182887E-05  5.922781E-06  4.037749E-06  3.062379E-06    12 
1.189552E-05  9.982480E-06  5.655431E-06  1.287858E-05  1.194310E-05  5.708629E-06  4.450661E-06  2.641556E-06    13 
1.149397E-05  9.862924E-06  5.282998E-06  1.277290E-05  1.241347E-05  6.225980E-06  4.460195E-06  2.696255E-06    14 
1.161224E-05  9.944689E-06  5.508408E-06  1.318032E-05  1.186817E-05  6.179069E-06  4.569313E-06  2.731454E-06    15 
1.135105E-05  9.803000E-06  5.957824E-06  1.269887E-05  1.187579E-05  6.383099E-06  4.401100E-06  2.370748E-06    16 
1.169856E-05  9.654916E-06  5.820837E-06  1.318238E-05  1.131525E-05  6.276740E-06  4.223157E-06  2.284577E-06    17 
1.187569E-05  9.138113E-06  6.115111E-06  1.319368E-05  1.154408E-05  6.476608E-06  4.433764E-06  2.439380E-06    18 
1.203720E-05  9.223228E-06  6.371236E-06  1.248044E-05  1.169573E-05  6.648054E-06  4.323490E-06  2.315116E-06    19 
1.163607E-05  8.960571E-06  6.621758E-06  1.283427E-05  1.172010E-05  6.335404E-06  4.534389E-06  2.473858E-06    20 
1.191331E-05  8.967936E-06  6.191666E-06  1.254681E-05  1.125391E-05  6.544951E-06  4.550459E-06  2.632637E-06    21 
1.166455E-05  9.173164E-06  6.491845E-06  1.246971E-05  1.182334E-05  6.537676E-06  4.367079E-06  2.684698E-06    22 
1.203559E-05  9.234209E-06  6.454808E-06  1.277966E-05  1.161776E-05  6.824256E-06  4.635414E-06  2.754726E-06    23 
1.186854E-05  9.238791E-06  6.963601E-06  1.241088E-05  1.124395E-05  6.031004E-06  4.865225E-06  2.557984E-06    24 
1.179180E-05  9.375972E-06  6.531010E-06  1.275818E-05  1.147400E-05  6.513285E-06  4.638160E-06  2.725721E-06    25 
1.179277E-05  9.648864E-06  6.766432E-06  1.248701E-05  1.098950E-05  6.396664E-06  5.081928E-06  2.568253E-06    26 
1.178156E-05  9.508808E-06  6.523967E-06  1.285363E-05  1.132551E-05  6.632297E-06  5.101116E-06  2.916343E-06    27 
1.227218E-05  9.729681E-06  6.314873E-06  1.266641E-05  1.124771E-05  5.811772E-06  4.058746E-06  2.631478E-06    28 
1.232964E-05  9.620327E-06  6.257331E-06  1.254280E-05  1.186870E-05  6.211701E-06  4.528107E-06  2.442902E-06    29 
1.259631E-05  9.500619E-06  6.119396E-06  1.261508E-05  1.219348E-05  6.228582E-06  4.419047E-06  2.673465E-06    30 
1.276694E-05  9.828647E-06  5.898781E-06  1.219813E-05  1.214585E-05  6.700535E-06  4.758059E-06  2.377607E-06    31 
1.260817E-05  9.864595E-06  5.738625E-06  1.202432E-05  1.178822E-05  6.166910E-06  4.291046E-06  2.496993E-06    32 
1.293776E-05  9.948396E-06  6.388513E-06  1.191959E-05  1.252737E-05  6.039402E-06  4.397011E-06  2.709507E-06    33 
1.293969E-05  9.707056E-06  6.371376E-06  1.175268E-05  1.209974E-05  6.043093E-06  4.638424E-06  2.513306E-06    34 
1.320666E-05  9.426323E-06  6.324000E-06  1.192178E-05  1.167456E-05  6.253843E-06  3.960178E-06  2.688741E-06    35 
1.334892E-05  9.379628E-06  6.212527E-06  1.206442E-05  1.149573E-05  6.444854E-06  4.427753E-06  3.056047E-06    36 
1.273834E-05  9.567777E-06  5.809889E-06  1.173159E-05  1.202588E-05  6.499987E-06  4.222677E-06  3.449598E-06    37 
1.308518E-05  9.686207E-06  5.890557E-06  1.124760E-05  1.164532E-05  5.883877E-06  4.601148E-06  3.052797E-06    38 
1.272878E-05  9.778365E-06  5.659686E-06  1.147111E-05  1.213059E-05  6.144360E-06  3.985762E-06  3.021965E-06    39 
1.273745E-05  9.898960E-06  5.725718E-06  1.141758E-05  1.252262E-05  5.817110E-06  4.243854E-06  3.051035E-06    40 
1.280553E-05  9.791997E-06  5.817330E-06  1.172660E-05  1.257439E-05  5.965549E-06  4.137580E-06  2.956799E-06    41 
1.316076E-05  1.008883E-05  5.609230E-06  1.142644E-05  1.268801E-05  6.155038E-06  3.807201E-06  3.506193E-06    42 
1.278245E-05  1.003054E-05  5.794491E-06  1.115903E-05  1.271182E-05  6.816800E-06  3.891009E-06  3.568584E-06    43 
1.294905E-05  9.510585E-06  5.865655E-06  1.146284E-05  1.295774E-05  6.543943E-06  4.345749E-06  3.098070E-06    44 
1.298913E-05  9.563670E-06  5.975942E-06  1.143123E-05  1.285006E-05  6.038286E-06  3.505832E-06  2.811654E-06    45 
1.275175E-05  9.772894E-06  6.075430E-06  1.107615E-05  1.247346E-05  6.266496E-06  4.839775E-06  2.552325E-06    46 
1.270873E-05  9.920060E-06  6.529130E-06  1.138491E-05  1.285913E-05  6.248417E-06  4.436188E-06  3.030375E-06    47 
1.275802E-05  1.007441E-05  6.555961E-06  1.108910E-05  1.279617E-05  6.652080E-06  4.683426E-06  3.056480E-06    48 
1.273661E-05  1.006116E-05  6.210052E-06  1.091347E-05  1.256863E-05  6.454208E-06  4.355099E-06  3.069838E-06    49 
1.274205E-05  1.001006E-05  6.621045E-06  1.127516E-05  1.237744E-05  6.242700E-06  4.603212E-06  3.185373E-06    50 
1.243592E-05  9.596868E-06  6.270630E-06  1.131047E-05  1.242820E-05  6.515095E-06  4.231145E-06  2.737727E-06    51 
1.240345E-05  9.740299E-06  6.568592E-06  1.128580E-05  1.212824E-05  6.205419E-06  4.418345E-06  2.906747E-06    52 
1.269556E-05  9.688296E-06  6.344659E-06  1.137645E-05  1.237609E-05  6.541863E-06  4.437578E-06  3.221673E-06    53 
1.295709E-05  9.886393E-06  6.496009E-06  1.071428E-05  1.225762E-05  6.550632E-06  4.258501E-06  2.528698E-06    54 
1.245920E-05  9.988821E-06  6.357108E-06  1.128934E-05  1.229022E-05  6.623399E-06  5.168313E-06  2.810132E-06    55 
1.246503E-05  9.689281E-06  6.329692E-06  1.102661E-05  1.248109E-05  6.547416E-06  4.511454E-06  2.354685E-06    56 
1.250282E-05  1.000187E-05  6.460828E-06  1.093424E-05  1.196646E-05  5.920528E-06  4.322520E-06  2.838746E-06    57 
1.267275E-05  9.664670E-06  6.676630E-06  1.083397E-05  1.219349E-05  5.845005E-06  4.500955E-06  2.350436E-06    58 
1.275995E-05  9.538564E-06  6.903105E-06  1.094033E-05  1.233582E-05  5.787979E-06  5.074925E-06  2.149940E-06    59 
1.320168E-05  9.274483E-06  6.541756E-06  1.087138E-05  1.193190E-05  5.925139E-06  4.719256E-06  2.491839E-06    60 
1.301294E-05  8.730210E-06  6.992905E-06  1.083168E-05  1.202696E-05  5.821494E-06  4.775480E-06  2.287018E-06    61 
1.274965E-05  9.006313E-06  6.786110E-06  1.104465E-05  1.238587E-05  5.508307E-06  5.009757E-06  2.186416E-06    62 
1.262936E-05  9.064749E-06  6.401572E-06  1.109543E-05  1.239524E-05  5.660431E-06  4.695325E-06  2.683165E-06    63 
1.246516E-05  9.192434E-06  6.507845E-06  1.133214E-05  1.239673E-05  5.554856E-06  4.958837E-06  1.985143E-06    64 
1.264976E-05  8.981433E-06  5.962227E-06  1.118805E-05  1.242362E-05  6.099338E-06  5.207821E-06  2.439741E-06    65 
1.300995E-05  9.574051E-06  5.840784E-06  1.133584E-05  1.187434E-05  5.152647E-06  5.366785E-06  2.854281E-06    66 
1.257352E-05  9.092270E-06  6.555080E-06  1.093265E-05  1.209222E-05  5.342331E-06  4.921491E-06  2.931528E-06    67 
1.301664E-05  9.263866E-06  6.208483E-06  1.179771E-05  1.177514E-05  5.163272E-06  5.049832E-06  3.067498E-06    68 
1.272038E-05  8.803774E-06  6.424301E-06  1.145094E-05  1.184672E-05  5.547344E-06  5.028527E-06  2.992604E-06    69 
1.242862E-05  8.920809E-06  6.337102E-06  1.195813E-05  1.106286E-05  5.252574E-06  5.005161E-06  2.674479E-06    70 
1.238545E-05  8.983994E-06  6.536469E-06  1.143541E-05  1.146019E-05  5.069376E-06  4.583719E-06  2.646727E-06    71 
1.253736E-05  9.133478E-06  6.093299E-06  1.116540E-05  1.132294E-05  4.853086E-06  4.974284E-06  2.392122E-06    72 
1.256870E-05  9.162041E-06  6.300363E-06  1.154689E-05  1.141614E-05  4.893331E-06  4.771306E-06  3.189907E-06    73 
1.270426E-05  9.476618E-06  5.701963E-06  1.154067E-05  1.122501E-05  4.195516E-06  5.057849E-06  2.945798E-06    74 
1.230712E-05  9.523687E-06  5.685176E-06  1.088097E-05  1.187298E-05  4.686763E-06  4.904525E-06  3.691242E-06    75 
1.296007E-05  1.003187E-05  5.288189E-06  1.117243E-05  1.183144E-05  4.402056E-06  4.553755E-06  2.758909E-06    76 
1.265305E-05  9.518908E-06  5.412389E-06  1.036943E-05  1.204582E-05  4.406107E-06  4.902952E-06  2.754042E-06    77 
1.286552E-05  9.720318E-06  5.177129E-06  1.105420E-05  1.191844E-05  4.439688E-06  4.729937E-06  2.807310E-06    78 
1.268491E-05  9.886120E-06  5.234024E-06  1.080526E-05  1.165371E-05  4.231211E-06  4.731064E-06  2.692235E-06    79 
1.300160E-05  9.608219E-06  5.799504E-06  1.138247E-05  1.220073E-05  5.218727E-06  4.282198E-06  2.510324E-06    80 
1.258823E-05  9.919308E-06  5.051490E-06  1.122853E-05  1.139727E-05  4.730987E-06  4.250281E-06  2.916642E-06    81 
1.252284E-05  1.032240E-05  5.337681E-06  1.136864E-05  1.195916E-05  4.480646E-06  4.390906E-06  3.239621E-06    82 
1.250802E-05  1.004724E-05  5.398909E-06  1.149497E-05  1.181565E-05  4.519803E-06  4.278755E-06  2.957466E-06    83 
1.253711E-05  1.022587E-05  5.247414E-06  1.103142E-05  1.206025E-05  4.097161E-06  4.133456E-06  3.118411E-06    84 
1.284319E-05  1.001039E-05  5.310903E-06  1.131119E-05  1.218246E-05  3.974702E-06  4.010822E-06  2.900164E-06    85 
1.229570E-05  1.041197E-05  5.212035E-06  1.106851E-05  1.254384E-05  3.830253E-06  4.045130E-06  2.580131E-06    86 
1.252123E-05  1.020901E-05  5.858645E-06  1.104256E-05  1.189120E-05  4.144884E-06  4.165297E-06  2.625515E-06    87 
1.249552E-05  1.015487E-05  5.774771E-06  1.091624E-05  1.207199E-05  3.668989E-06  3.986088E-06  2.604731E-06    88 
1.280782E-05  1.041827E-05  5.856106E-06  1.091191E-05  1.202310E-05  3.994809E-06  4.334665E-06  2.876606E-06    89 
1.244879E-05  1.029505E-05  5.522026E-06  1.050987E-05  1.192653E-05  4.292388E-06  3.767586E-06  2.639607E-06    90 
1.256431E-05  1.022429E-05  5.365607E-06  1.015585E-05  1.166445E-05  4.122234E-06  3.776973E-06  3.185487E-06    91 
1.260080E-05  1.058128E-05  5.832418E-06  1.045378E-05  1.186669E-05  4.676130E-06  3.852420E-06  2.321041E-06    92 
1.261852E-05  1.064968E-05  5.630129E-06  1.045156E-05  1.196536E-05  4.305754E-06  3.964224E-06  2.498717E-06    93 
