### x(15) y(15) ##  x22(t) y22(t)  ##  x33(t) y33(t)  ##  x54(t) y54(t) 
9.699097E-06  5.397827E-06  4.780401E-06  1.093512E-05  3.711550E-06  2.528217E-06  5.314029E-07  1.086409E-05    24 
9.680926E-06  4.805263E-06  4.529887E-06  1.108464E-05  3.510721E-06  2.464170E-06  9.488860E-07  1.079252E-05    25 
9.538642E-06  4.868098E-06  4.742879E-06  1.085660E-05  3.911791E-06  2.579268E-06  1.020042E-06  1.079767E-05    26 
9.708070E-06  4.714932E-06  4.870880E-06  1.045776E-05  3.494026E-06  2.632518E-06  1.250866E-06  1.069036E-05    27 
1.015818E-05  4.281739E-06  5.099921E-06  1.093207E-05  4.140154E-06  2.878066E-06  1.452580E-06  1.088938E-05    28 
9.583119E-06  4.453384E-06  5.163977E-06  1.083030E-05  3.734695E-06  2.456351E-06  9.971478E-07  1.108497E-05    29 
9.339119E-06  4.721436E-06  5.316478E-06  1.072858E-05  2.931510E-06  2.628927E-06  1.686467E-06  1.085272E-05    30 
9.929317E-06  4.720553E-06  5.355283E-06  1.096585E-05  3.670764E-06  2.479892E-06  1.677121E-06  1.072628E-05    31 
9.654690E-06  5.263961E-06  4.842738E-06  1.107444E-05  3.594106E-06  2.737993E-06  1.455630E-06  1.080284E-05    32 
9.651026E-06  5.037000E-06  5.135823E-06  1.092185E-05  4.091031E-06  2.907157E-06  1.343556E-06  1.064195E-05    33 
9.884843E-06  5.097731E-06  5.308375E-06  1.120588E-05  3.743953E-06  2.520842E-06  8.834583E-07  1.068912E-05    34 
9.741363E-06  4.466017E-06  4.490116E-06  1.074788E-05  3.970731E-06  2.683142E-06  9.585938E-07  1.004447E-05    35 
1.016320E-05  4.743384E-06  5.532102E-06  1.120238E-05  3.429762E-06  2.719101E-06  9.960607E-07  1.036663E-05    36 
9.851983E-06  4.479867E-06  5.156788E-06  1.077144E-05  3.579821E-06  2.784712E-06  1.074796E-06  1.010958E-05    37 
1.057141E-05  4.505868E-06  5.385648E-06  1.109170E-05  3.374544E-06  2.965260E-06  8.421785E-07  1.069686E-05    38 
1.048205E-05  4.336057E-06  5.559654E-06  1.110837E-05  3.628110E-06  2.920430E-06  1.166820E-06  1.055034E-05    39 
1.065607E-05  4.447942E-06  5.873036E-06  1.082917E-05  3.611949E-06  2.750213E-06  8.158961E-07  9.863313E-06    40 
1.094001E-05  4.299621E-06  5.359802E-06  1.111125E-05  3.546400E-06  2.501694E-06  8.188994E-07  1.010544E-05    41 
1.090854E-05  4.486210E-06  5.522225E-06  1.064066E-05  3.739920E-06  2.515862E-06  1.265967E-06  9.646533E-06    42 
1.117271E-05  4.378903E-06  5.838966E-06  1.087652E-05  3.601067E-06  2.887898E-06  9.364486E-07  9.800645E-06    43 
1.083140E-05  4.339503E-06  5.559672E-06  1.079242E-05  4.345470E-06  2.666027E-06  1.201230E-06  9.853822E-06    44 
1.117679E-05  3.687657E-06  5.664392E-06  1.013227E-05  3.558792E-06  2.582270E-06  9.888020E-07  1.003267E-05    45 
1.093434E-05  4.061348E-06  5.255640E-06  1.098504E-05  3.764040E-06  2.662591E-06  1.453187E-06  9.896437E-06    46 
1.123907E-05  3.972701E-06  4.963399E-06  1.066573E-05  3.431077E-06  2.485626E-06  1.089145E-06  1.006148E-05    47 
1.091086E-05  4.555859E-06  5.358450E-06  1.043985E-05  3.431479E-06  2.472196E-06  1.861361E-06  9.823042E-06    48 
1.078139E-05  4.352427E-06  5.499944E-06  1.049127E-05  3.447884E-06  2.767798E-06  1.196954E-06  1.008127E-05    49 
1.095096E-05  3.918670E-06  5.440004E-06  1.023040E-05  3.914986E-06  2.441025E-06  1.861041E-06  9.916407E-06    50 
1.077021E-05  4.787769E-06  5.465256E-06  1.026480E-05  3.752950E-06  3.265057E-06  1.457757E-06  1.070626E-05    51 
1.056668E-05  4.088611E-06  5.311852E-06  1.010508E-05  3.502081E-06  2.879289E-06  1.455615E-06  1.001482E-05    52 
1.067916E-05  3.882046E-06  5.195548E-06  1.096877E-05  3.432628E-06  2.568110E-06  1.427798E-06  1.038011E-05    53 
1.045965E-05  4.341249E-06  5.125271E-06  1.020754E-05  3.695844E-06  2.763334E-06  2.352441E-06  1.043726E-05    54 
1.068552E-05  3.819746E-06  5.212876E-06  1.093808E-05  3.514068E-06  2.723935E-06  1.557969E-06  1.057402E-05    55 
1.078301E-05  4.750495E-06  4.796849E-06  1.085095E-05  3.538252E-06  2.879240E-06  2.125047E-06  1.061470E-05    56 
1.122796E-05  3.988034E-06  5.792915E-06  1.052304E-05  3.292518E-06  2.908215E-06  2.035732E-06  1.054157E-05    57 
1.137205E-05  5.565190E-06  5.202473E-06  1.094296E-05  3.314225E-06  2.678079E-06  2.121286E-06  1.045993E-05    58 
1.109534E-05  5.439949E-06  5.528173E-06  1.064872E-05  4.078315E-06  3.126297E-06  1.684014E-06  1.045966E-05    59 
1.118831E-05  5.489803E-06  5.266891E-06  1.045401E-05  3.619987E-06  2.528370E-06  1.999757E-06  1.014272E-05    60 
1.131038E-05  5.342610E-06  5.810097E-06  1.097917E-05  3.878491E-06  3.276249E-06  1.641072E-06  1.105498E-05    61 
1.117426E-05  5.182110E-06  5.145368E-06  1.114575E-05  3.050191E-06  2.563165E-06  1.902832E-06  1.070209E-05    62 
1.093794E-05  5.744373E-06  5.420871E-06  1.083423E-05  3.266392E-06  3.340719E-06  1.540862E-06  1.075267E-05    63 
1.106636E-05  5.623859E-06  5.638755E-06  1.078916E-05  2.454779E-06  2.997435E-06  1.774697E-06  1.014384E-05    64 
1.087068E-05  5.316063E-06  5.448817E-06  1.036115E-05  3.286487E-06  3.195752E-06  1.150035E-06  1.093928E-05    65 
1.076857E-05  5.494975E-06  5.083881E-06  1.060168E-05  2.288856E-06  2.755912E-06  1.418034E-06  1.047907E-05    66 
1.046518E-05  5.431919E-06  5.674522E-06  1.096721E-05  2.671948E-06  3.256201E-06  1.639614E-06  1.118999E-05    67 
1.041865E-05  5.610903E-06  5.164327E-06  1.098604E-05  2.033409E-06  3.132027E-06  1.668168E-06  1.085739E-05    68 
1.088105E-05  5.338247E-06  5.671450E-06  1.072546E-05  2.809096E-06  4.050765E-06  1.473302E-06  1.093190E-05    69 
1.062701E-05  5.976801E-06  5.721534E-06  1.057342E-05  2.125917E-06  2.965710E-06  1.350843E-06  1.061013E-05    70 
1.039229E-05  5.744971E-06  5.831707E-06  1.051287E-05  2.326171E-06  3.150932E-06  1.336306E-06  1.061643E-05    71 
1.064288E-05  5.739902E-06  5.703454E-06  1.052897E-05  2.466103E-06  3.380374E-06  1.232856E-06  1.080908E-05    72 
1.060757E-05  5.468403E-06  5.514786E-06  1.062208E-05  2.379601E-06  3.010674E-06  1.308222E-06  1.080647E-05    73 
1.088070E-05  5.550775E-06  5.959053E-06  1.044771E-05  2.597000E-06  3.341769E-06  9.269812E-07  1.107732E-05    74 
1.063580E-05  5.731335E-06  6.169132E-06  1.024722E-05  1.976915E-06  3.341677E-06  1.235412E-06  1.091345E-05    75 
1.030302E-05  5.774574E-06  6.050938E-06  1.037640E-05  2.009756E-06  3.430365E-06  8.840730E-07  1.078939E-05    76 
1.061875E-05  5.706260E-06  6.543036E-06  1.034357E-05  2.504360E-06  3.820690E-06  7.702907E-07  1.090236E-05    77 
1.054201E-05  5.932229E-06  6.669672E-06  9.975128E-06  2.311786E-06  3.248906E-06  7.379137E-07  1.079314E-05    78 
1.086559E-05  5.899619E-06  6.443848E-06  1.026148E-05  2.550580E-06  3.453600E-06  6.016263E-07  1.109021E-05    79 
1.062717E-05  5.801412E-06  6.244454E-06  1.017261E-05  2.440086E-06  3.115426E-06  6.355209E-07  1.093590E-05    80 
1.059725E-05  5.969627E-06  6.281841E-06  1.014320E-05  2.259244E-06  3.679767E-06  5.753014E-07  1.066753E-05    81 
1.048137E-05  5.843540E-06  6.125434E-06  1.034056E-05  2.040293E-06  2.524523E-06  8.568258E-07  1.073919E-05    82 
1.091138E-05  5.910777E-06  6.060275E-06  9.984453E-06  1.211024E-06  2.945641E-06  1.021922E-06  1.085213E-05    83 
1.128153E-05  5.719919E-06  6.026180E-06  9.956417E-06  1.846341E-06  3.083718E-06  7.002498E-07  1.049061E-05    84 
1.098412E-05  6.145270E-06  5.891425E-06  1.028861E-05  1.620365E-06  3.056445E-06  3.264729E-07  1.050499E-05    85 
1.100409E-05  6.032638E-06  5.961215E-06  9.696217E-06  2.222982E-06  2.649379E-06  7.625560E-07  1.043348E-05    86 
1.107478E-05  6.059418E-06  5.835558E-06  1.028979E-05  1.488614E-06  2.861714E-06  6.216499E-07  1.067947E-05    87 
1.100738E-05  6.351629E-06  5.993464E-06  1.015248E-05  1.398394E-06  2.542008E-06  1.031036E-06  1.045022E-05    88 
1.071646E-05  5.922379E-06  5.986956E-06  1.040216E-05  1.218522E-06  2.311334E-06  8.707289E-07  1.069816E-05    89 
1.058925E-05  6.338494E-06  5.485304E-06  1.060472E-05  1.570395E-06  2.217956E-06  1.024097E-06  1.036033E-05    90 
1.082752E-05  6.369349E-06  6.086814E-06  1.121322E-05  1.077480E-06  2.304537E-06  9.745474E-07  1.070001E-05    91 
1.076871E-05  6.205470E-06  5.718122E-06  1.087836E-05  1.827581E-06  2.495212E-06  1.125439E-06  9.932002E-06    92 
1.071048E-05  6.386659E-06  5.574266E-06  1.104705E-05  1.248006E-06  2.266428E-06  1.134014E-06  1.009483E-05    93 
1.108734E-05  5.871333E-06  5.661908E-06  1.034300E-05  1.676455E-06  2.382778E-06  1.161489E-06  1.073456E-05    94 
1.097237E-05  6.447170E-06  5.994460E-06  1.032328E-05  1.279613E-06  2.271571E-06  1.026667E-06  1.040069E-05    95 
1.064714E-05  5.966001E-06  5.970674E-06  1.045915E-05  1.433679E-06  2.451133E-06  1.654173E-06  1.100107E-05    96 
1.091559E-05  6.034888E-06  5.795353E-06  1.027946E-05  1.106470E-06  2.612396E-06  9.057455E-07  1.068481E-05    97 
1.034870E-05  6.289053E-06  5.704299E-06  1.065114E-05  1.143857E-06  2.876619E-06  1.455954E-06  1.018204E-05    98 
1.043303E-05  6.219565E-06  5.688010E-06  1.020346E-05  1.164763E-06  2.391641E-06  1.323466E-06  1.091023E-05    99 
1.057799E-05  5.862969E-06  5.550996E-06  1.010573E-05  1.414805E-06  3.367385E-06  1.199052E-06  1.090587E-05    100 
