0.000000 0.000000
0.100000 0.148919
0.200000 0.284772
0.300000 0.407827
0.400000 0.518364
0.500000 0.616671
0.600000 0.703047
0.700000 0.777799
0.800000 0.841245
0.900000 0.893713
1.000000 0.935538
1.100000 0.967068
1.200000 0.988658
1.300000 1.000674
1.400000 1.003491
1.500000 0.997495
1.600000 0.983080
1.700000 0.960649
1.800000 0.930618
1.900000 0.893408
2.000000 0.849455
2.100000 0.799199
2.200000 0.743093
2.300000 0.681600
2.400000 0.615191
2.500000 0.544347
2.600000 0.469559
2.700000 0.391328
2.799999 0.310163
2.899999 0.226584
2.999999 0.141121
3.099999 0.054312
3.199999 -0.033293
3.299999 -0.121137
3.399999 -0.208652
3.499999 -0.295260
3.599999 -0.380373
3.699999 -0.463397
3.799999 -0.543723
3.899998 -0.620736
3.999998 -0.693810
4.099998 -0.762310
4.199998 -0.825592
4.299998 -0.883000
4.399998 -0.933870
4.499998 -0.977529
4.599998 -1.013294
4.699998 -1.040470
4.799998 -1.058356
4.899998 -1.066240
4.999998 -1.063398
5.099998 -1.049101
5.199997 -1.022606
5.299997 -0.983163
5.399997 -0.930011
5.499997 -0.862380
5.599997 -0.779491
5.699997 -0.680555
5.799997 -0.564771
5.899997 -0.431333
5.999997 -0.279420
