14.800020	530919.047525	2676499.167822	2371562.841676
14.900021	566359.743177	2957990.170914	2605154.980270
15.000021	603964.965740	3269085.959905	2861161.618183
15.100021	643854.250161	3612900.109788	3141664.700665
15.200022	686153.018002	3992873.654411	3448932.086440
15.300022	730992.831586	4412809.525758	3785433.394190
15.400023	778511.657573	4876910.615269	4153857.128625
15.500023	828854.140224	5389821.838103	4557129.183273
15.600023	882171.884683	5956676.621372	4998432.823962
15.700024	938623.750554	6583148.281592	5481230.264313
15.800024	998376.156102	7275506.805581	6009285.952340
15.900024	1061603.393401	8040681.603065	6586691.695560
16.000025	1128487.954738	8886330.859079	7217893.760845
16.100025	1199220.870630	9820918.180235	7907722.094649
16.200026	1274002.059783	10853797.301990	8661421.819238
16.300026	1353040.691351	11995305.704693	9484687.171165
16.400026	1436555.559855	13256868.075346	10383698.059566
16.500027	1524775.473132	14651110.650592	11365159.433817
16.600027	1617939.653678	16191987.585295	12436343.662871
16.700027	1716298.153796	17894920.611479	13605136.142138
16.800028	1820112.284917	19776953.385386	14880084.358149
16.900028	1929655.061515	21856922.067419	16270450.656501
17.000029	2045211.660023	24155643.842203	17786268.974801
17.100029	2167079.893169	26696125.265557	19438405.819480
17.200029	2295570.700173	29503792.523600	21238625.783589
17.300030	2431008.653238	32606745.908504	23199661.922002
17.400030	2573732.480782	36036041.057818	25335291.320916
17.500031	2724095.607891	39825999.772090	27660416.220241
17.600031	2882466.714442	44014553.521618	30191151.070455
17.700031	3049230.311394	48643623.080242	32944915.929821
17.800032	3224787.335725	53759538.085750	35940536.633633
17.900032	3409555.764535	59413500.725998	39198352.194440
18.000032	3603971.248810	65662098.191537	42740329.921026
18.100033	3808487.767384	72567869.023555	46590188.774463
18.200033	4023578.301635	80199929.025395	50773531.511833
18.300034	4249735.531447	88634663.002031	55317986.202331
18.400034	4487472.553019	97956489.250708	60253357.736557
18.500034	4737323.619074	108258704.454084	65611789.987908
18.600035	4999844.902056	119644417.431914	71427939.325252
18.700035	5275615.280911	132227581.096664	77739160.218633
18.800035	5565237.152054	146134132.941260	84585703.724627
18.900036	5869337.265150	161503255.473472	92010929.685439
19.000036	6188567.584324	178488769.211871	100061533.525809
19.100037	6523606.175465	197260672.185037	108787788.584683
19.200037	6875158.120266	218006841.341951	118243804.974215
19.300037	7243956.457676	240934912.902014	128487806.017495
19.400038	7630763.153453	266274360.463983	139582423.378274
19.500038	8036370.098501	294278791.672414	151595012.061294
19.600039	8461600.136725	325228486.427593	164597986.530618
19.700039	8907308.123112	359433202.042395	178669179.265865
19.800039	9374382.012780	397235273.421266	193892223.152624
19.900040	9863743.981757	439013039.289164	210356959.183763
20.000040	10376351.580259	485184628.761598	228159871.033019
