2 1.571E+00 1.000E+00 3.736E-01 4.730E+00
3 1.814E+00 1.340E-01 1.068E+01 9.650E-01
4 1.896E+00 4.341E-02 -1.691E+00 7.319E+00
5 1.934E+00 1.947E-02 1.323E-01 1.378E+01
6 1.954E+00 1.040E-02 5.066E+00 9.739E-01
7 1.966E+00 6.214E-03 -2.134E+00 3.374E+00
8 1.974E+00 4.009E-03 -9.981E-02 -2.038E+01
9 1.980E+00 2.738E-03 3.142E+00 1.032E+00
10 1.984E+00 1.952E-03 -2.753E+00 2.141E+00
11 1.986E+00 1.442E-03 -3.234E-01 -7.514E+00
12 1.989E+00 1.095E-03 2.140E+00 1.151E+00
13 1.990E+00 8.509E-04 -3.723E+00 1.575E+00
14 1.992E+00 6.745E-04 -5.470E-01 -5.806E+00
15 1.993E+00 5.436E-04 1.505E+00 1.363E+00
16 1.994E+00 4.448E-04 -5.556E+00 1.271E+00
17 1.994E+00 3.684E-04 -7.796E-01 -6.126E+00
18 1.995E+00 3.084E-04 1.051E+00 1.742E+00
19 1.995E+00 2.611E-04 -1.070E+01 1.098E+00
20 1.996E+00 2.228E-04 -1.032E+00 -9.362E+00
21 1.996E+00 1.917E-04 6.983E-01 2.478E+00
22 1.997E+00 1.660E-04 -1.788E+02 1.004E+00
23 1.997E+00 1.449E-04 -1.319E+00 -1.345E+02
24 1.997E+00 1.271E-04 4.058E-01 4.251E+00
25 1.997E+00 1.121E-04 1.143E+01 9.645E-01
26 1.998E+00 9.942E-05 -1.663E+00 7.874E+00
27 1.998E+00 8.879E-05 1.499E-01 1.209E+01
28 1.998E+00 7.918E-05 5.250E+00 9.715E-01
29 1.998E+00 7.118E-05 -2.101E+00 3.499E+00
30 1.998E+00 6.419E-05 -8.472E-02 -2.380E+01
31 1.998E+00 5.805E-05 3.226E+00 1.026E+00
32 1.998E+00 5.279E-05 -2.707E+00 2.192E+00
33 1.998E+00 4.790E-05 -3.091E-01 -7.757E+00
34 1.999E+00 4.384E-05 2.189E+00 1.141E+00
35 1.999E+00 4.008E-05 -3.646E+00 1.600E+00
36 1.999E+00 3.686E-05 -5.326E-01 -5.845E+00
37 1.999E+00 3.394E-05 1.538E+00 1.346E+00
38 1.999E+00 3.107E-05 -5.393E+00 1.285E+00
39 1.999E+00 2.898E-05 -7.645E-01 -6.055E+00
40 1.999E+00 2.672E-05 1.076E+00 1.711E+00
41 1.999E+00 2.469E-05 -1.011E+01 1.106E+00
42 1.999E+00 2.314E-05 -1.016E+00 -8.959E+00
43 1.999E+00 2.141E-05 7.183E-01 2.414E+00
44 1.999E+00 2.004E-05 -8.956E+01 1.008E+00
45 1.999E+00 1.878E-05 -1.300E+00 -6.790E+01
46 1.999E+00 1.753E-05 4.228E-01 4.074E+00
47 1.999E+00 1.616E-05 1.227E+01 9.656E-01
48 1.999E+00 1.550E-05 -1.639E+00 8.489E+00
49 1.999E+00 1.449E-05 1.651E-01 1.093E+01
50 1.999E+00 1.336E-05 5.445E+00 9.697E-01
51 1.999E+00 1.282E-05 -2.070E+00 3.631E+00
52 1.999E+00 1.198E-05 -7.049E-02 -2.836E+01
53 1.999E+00 1.151E-05 3.312E+00 1.021E+00
54 1.999E+00 1.079E-05 -2.662E+00 2.244E+00
55 1.999E+00 1.008E-05 -2.952E-01 -8.016E+00
56 1.999E+00 9.778E-06 2.239E+00 1.132E+00
57 1.999E+00 9.003E-06 -3.572E+00 1.627E+00
58 2.000E+00 8.645E-06 -5.185E-01 -5.888E+00
59 2.000E+00 8.227E-06 1.572E+00 1.330E+00
60 2.000E+00 7.810E-06 -5.240E+00 1.300E+00
61 2.000E+00 7.393E-06 -7.497E-01 -5.990E+00
62 2.000E+00 7.094E-06 1.101E+00 1.681E+00
63 2.000E+00 6.796E-06 -9.591E+00 1.115E+00
64 2.000E+00 6.319E-06 -9.991E-01 -8.600E+00
65 2.000E+00 6.319E-06 7.384E-01 2.353E+00
