79 -6.997E-01 2.811E-06 3.466E-01 -3.783E-06
80 -6.997E-01 3.152E-06 3.466E-01 -3.353E-06
81 -6.997E-01 3.492E-06 3.466E-01 -3.869E-06
82 -6.997E-01 1.959E-06 3.466E-01 -3.267E-06
83 -6.997E-01 2.896E-06 3.466E-01 -3.181E-06
84 -6.997E-01 2.811E-06 3.466E-01 -3.353E-06
85 -6.997E-01 2.300E-06 3.466E-01 -2.665E-06
86 -6.997E-01 2.385E-06 3.466E-01 -3.353E-06
87 -6.997E-01 2.300E-06 3.466E-01 -2.579E-06
88 -6.997E-01 2.385E-06 3.466E-01 -2.837E-06
89 -6.997E-01 1.874E-06 3.466E-01 -2.923E-06
90 -6.997E-01 2.811E-06 3.466E-01 -2.751E-06
91 -6.997E-01 1.959E-06 3.466E-01 -2.236E-06
92 -6.997E-01 1.789E-06 3.466E-01 -2.493E-06
93 -6.997E-01 1.448E-06 3.466E-01 -2.579E-06
94 -6.997E-01 2.215E-06 3.466E-01 -1.892E-06
95 -6.998E-01 1.704E-06 3.466E-01 -2.408E-06
96 -6.998E-01 1.533E-06 3.466E-01 -1.720E-06
97 -6.998E-01 1.874E-06 3.466E-01 -2.408E-06
98 -6.998E-01 1.107E-06 3.466E-01 -2.064E-06
99 -6.998E-01 1.959E-06 3.466E-01 -1.806E-06
100 -6.998E-01 1.448E-06 3.466E-01 -2.064E-06
101 -6.998E-01 1.193E-06 3.466E-01 -1.376E-06
102 -6.998E-01 1.363E-06 3.466E-01 -2.236E-06
103 -6.998E-01 1.789E-06 3.466E-01 -1.204E-06
104 -6.998E-01 1.704E-06 3.466E-01 -2.322E-06
105 -6.998E-01 1.107E-06 3.466E-01 -1.118E-06
106 -6.998E-01 9.370E-07 3.466E-01 -1.892E-06
107 -6.998E-01 1.192E-06 3.466E-01 -1.376E-06
108 -6.998E-01 1.192E-06 3.466E-01 -1.376E-06
109 -6.998E-01 1.533E-06 3.466E-01 -1.720E-06
110 -6.998E-01 9.370E-07 3.466E-01 -1.204E-06
111 -6.998E-01 1.192E-06 3.466E-01 -1.806E-06
112 -6.998E-01 1.107E-06 3.466E-01 -6.019E-07
113 -6.998E-01 1.192E-06 3.466E-01 -1.290E-06
114 -6.998E-01 4.259E-07 3.466E-01 -1.720E-06
115 -6.998E-01 1.618E-06 3.466E-01 -1.032E-06
116 -6.998E-01 6.814E-07 3.466E-01 -1.462E-06
117 -6.998E-01 1.107E-06 3.466E-01 -6.019E-07
118 -6.998E-01 8.518E-07 3.466E-01 -1.720E-06
119 -6.998E-01 1.022E-06 3.466E-01 -1.032E-06
120 -6.998E-01 8.518E-07 3.466E-01 -7.739E-07
121 -6.998E-01 5.962E-07 3.466E-01 -1.118E-06
122 -6.998E-01 1.192E-06 3.466E-01 -1.290E-06
123 -6.998E-01 5.111E-07 3.466E-01 -6.019E-07
124 -6.998E-01 1.107E-06 3.466E-01 -1.118E-06
125 -6.998E-01 6.814E-07 3.466E-01 -1.118E-06
126 -6.998E-01 6.814E-07 3.466E-01 -9.458E-07
127 -6.998E-01 5.111E-07 3.466E-01 -9.459E-07
128 -6.998E-01 1.192E-06 3.466E-01 -8.599E-07
129 -6.998E-01 2.555E-07 3.466E-01 -7.739E-07
130 -6.998E-01 1.107E-06 3.466E-01 -1.204E-06
131 -6.998E-01 4.259E-07 3.466E-01 -6.879E-07
132 -6.998E-01 7.666E-07 3.466E-01 -3.439E-07
133 -6.998E-01 8.518E-08 3.466E-01 -8.599E-07
134 -6.998E-01 1.107E-06 3.466E-01 -6.019E-07
135 -6.998E-01 1.022E-06 3.466E-01 -9.459E-07
136 -6.998E-01 -8.518E-08 3.466E-01 -8.599E-07
137 -6.998E-01 6.814E-07 3.466E-01 -8.599E-07
138 -6.998E-01 9.369E-07 3.466E-01 -1.118E-06
139 -6.998E-01 6.814E-07 3.466E-01 -3.439E-07
140 -6.998E-01 6.814E-07 3.466E-01 -6.879E-07
141 -6.998E-01 8.518E-08 3.466E-01 -6.019E-07
142 -6.998E-01 5.962E-07 3.466E-01 -1.118E-06
143 -6.998E-01 3.407E-07 3.466E-01 8.599E-08
144 -6.998E-01 6.814E-07 3.466E-01 -8.599E-07
145 -6.998E-01 7.666E-07 3.466E-01 -6.879E-07
146 -6.998E-01 1.704E-07 3.466E-01 -6.879E-07
147 -6.998E-01 1.704E-07 3.466E-01 0.000E+00
148 -6.998E-01 9.369E-07 3.466E-01 -7.739E-07
149 -6.998E-01 4.259E-07 3.466E-01 -1.118E-06
150 -6.998E-01 1.704E-07 3.466E-01 8.599E-08
151 -6.998E-01 1.022E-06 3.466E-01 -6.019E-07
152 -6.998E-01 -1.704E-07 3.466E-01 -1.032E-06
153 -6.998E-01 5.111E-07 3.466E-01 8.599E-08
154 -6.998E-01 4.259E-07 3.466E-01 -9.459E-07
155 -6.998E-01 4.259E-07 3.466E-01 -5.159E-07
156 -6.998E-01 5.962E-07 3.466E-01 -3.440E-07
157 -6.998E-01 3.407E-07 3.466E-01 -6.019E-07
158 -6.998E-01 1.704E-07 3.466E-01 -8.599E-07
159 -6.998E-01 5.962E-07 3.466E-01 3.440E-07
160 -6.998E-01 7.666E-07 3.466E-01 -6.019E-07
161 -6.998E-01 -8.518E-08 3.466E-01 -6.879E-07
162 -6.998E-01 0.000E+00 3.466E-01 -3.440E-07
